"SAM,C,5","PRJ_CD,C,12","SPC,C,3","FLEN,C,4","TLEN,C,4","RWT,C,7","SEX,C,1","MAT,C,1","AGE,C,3"
00023,35D_IA03_FRE,131,435,464,542.15,2,2,2
00023,35D_IA03_FRE,131,533,571,1124.65,2,2,4
00023,35D_IA03_FRE,131,605,647,1396.42,2,2,4
00023,35D_IA03_FRE,131,465,496,619.25,2,2,2
00023,35D_IA03_FRE,131,469,499,579.13,2,2,3
00023,35D_IA03_FRE,131,402,430,390.30,1,2,2
00023,35D_IA03_FRE,131,476,510,737.28,1,2,2
00023,35D_IA03_FRE,131,429,455,542.54,1,2,2
00024,35D_IA03_FRE,131,415,444,481.26,2,2,1
00024,35D_IA03_FRE,131,443,471,570.79,2,2,2
00025,35D_IA03_FRE,131,617,658,1595.50,1,2,4
00026,35D_IA03_FRE,131,503,538,886.31,2,2,3
00026,35D_IA03_FRE,131,447,478,558.21,2,2,2
00026,35D_IA03_FRE,131,413,441,445.48,1,2,2
00026,35D_IA03_FRE,131,321,343,191.15,1,1,1
00026,35D_IA03_FRE,131,313,337,161.16,9,9,1
00027,35D_IA03_FRE,131,567,609,1229.25,2,2,3
00027,35D_IA03_FRE,131,581,620,1303.25,2,2,3
00027,35D_IA03_FRE,131,452,484,523.55,2,2,2
00027,35D_IA03_FRE,131,402,433,379.20,1,2,2
00027,35D_IA03_FRE,131,383,409,360.07,1,2,2
00027,35D_IA03_FRE,131,330,352,258.63,2,2,1
00027,35D_IA03_FRE,131,276,294,135.34,2,1,1
00028,35D_IA03_FRE,131,623,662,1499.73,2,2,4
00028,35D_IA03_FRE,131,434,463,500.02,2,2,2
00029,35D_IA03_FRE,131,532,566,843.10,2,2,3
00029,35D_IA03_FRE,131,537,570,947.10,2,2,4
00030,35D_IA03_FRE,131,361,388,309.93,2,2,1
00031,35D_IA03_FRE,131,518,552,824.52,2,2,3
00031,35D_IA03_FRE,131,622,658,1499.55,2,2,5
00031,35D_IA03_FRE,131,456,488,556.96,2,2,2
00031,35D_IA03_FRE,131,275,293,130.53,1,2,1
00032,35D_IA03_FRE,131,437,468,486.61,1,2,2
00035,35D_IA03_FRE,131,485,516,694.35,2,2,2
00035,35D_IA03_FRE,131,342,368,256.86,2,1,1
00037,35D_IA03_FRE,131,614,655,1349.31,2,2,4
00037,35D_IA03_FRE,131,539,578,902.42,2,2,3
00037,35D_IA03_FRE,131,423,458,482.75,1,2,2
00037,35D_IA03_FRE,131,392,422,344.55,1,2,2
00037,35D_IA03_FRE,131,395,423,408.84,1,2,2
00038,35D_IA03_FRE,131,742,784,3004.20,2,2,6
00038,35D_IA03_FRE,131,578,616,1321.38,2,2,3
00038,35D_IA03_FRE,131,487,519,683.11,1,2,3
00038,35D_IA03_FRE,131,505,538,793.99,2,2,2
00038,35D_IA03_FRE,131,332,355,223.51,1,2,1
00039,35D_IA03_FRE,131,473,506,700.68,1,2,3
00039,35D_IA03_FRE,131,326,349,231.12,1,2,1
00039,35D_IA03_FRE,131,286,305,138.87,1,2,1
00040,35D_IA03_FRE,131,588,627,1109.31,2,2,4
00041,35D_IA03_FRE,131,720,767,3050,2,2,5
00041,35D_IA03_FRE,131,793,840,3750,2,2,6
00042,35D_IA03_FRE,131,416,448,516.39,1,2,2
00044,35D_IA03_FRE,131,430,461,540.69,1,2,1
00045,35D_IA03_FRE,131,512,552,912.26,2,2,5
00045,35D_IA03_FRE,131,468,503,676.29,2,2,2
00046,35D_IA03_FRE,131,835,881,4200,2,2,8
00046,35D_IA03_FRE,131,246,263,94.13,1,1,0
